run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_LN_3DBall_3830,3DBall,3830,12.0,ppo,200000,174,32666,0.0005136289126699,3.0,177,43.0,52.2,-0.3788439761053363,12000,-0.44539748422511233,12000,-1.684515028101768,142000,-1.84289386055708,192000,180000,-0.11846887820178968,36000,-0.2451075467420282,36000,0.7819224776427602,12000,2.5657600000000005,144000,130.1,2025-11-21_09-33,,
R_LN_3DBall_3831,3DBall,3831,12.0,ppo,200000,37,7027,0.0006515921494735,3.0,247,42.1,52.2,4.420871578250867,12000,3.780184459599348,12000,0.4688300708513487,142000,0.6143671170724678,156000,180000,0.39923659900737773,12000,2.3581930687294306,12000,-3.625454220530567,12000,2.5657600000000005,36000,32.9,2025-11-21_09-33,,
R_LN_3DBall_3832,3DBall,3832,12.0,ppo,200000,180,33875,0.0008051886829194,3.0,172,43.0,52.1,-0.3793735503472672,12000,-0.278830493887254,12000,-1.668381130872385,142000,-1.8209420582297875,192000,180000,-0.11633254198221953,36000,-0.661921460472591,36000,0.6119995206047475,12000,2.5657600000000005,144000,126.3,2025-11-21_09-33,,
R_LN_3DBall_3833,3DBall,3833,12.0,ppo,200000,113,21327,0.0004492158323204,3.0,201,41.7,51.5,-0.32687662549498525,12000,-0.8268896233860134,12000,-0.23284670321891557,142000,-0.0770772662297426,192000,180000,0.0004538380209489218,24000,-0.6384437788012368,24000,-0.03583175310265698,12000,2.5657600000000005,72000,66.8,2025-11-21_09-33,,
R_LN_3DBall_3834,3DBall,3834,12.0,ppo,200000,144,27114,0.0006471907821285,3.0,174,42.6,51.4,-0.38669548986613816,12000,-0.864501524430045,12000,-1.5599261781871332,142000,-1.6312509464475038,192000,180000,-0.056515127834255156,36000,-0.7160222051935377,36000,0.7713022928278859,12000,2.5657600000000005,96000,81.0,2025-11-21_09-33,,
R_LN_3DBall_3835,3DBall,3835,12.0,ppo,200000,70,13137,0.0002391383313884,3.0,181,42.7,51.3,-0.3109433483029769,12000,-0.05699703670918573,12000,0.5738531248185758,142000,0.6270461975427244,180000,180000,0.14216414058576918,24000,-0.30193034151182735,24000,-0.09955286199190291,12000,2.5657600000000005,72000,60.5,2025-11-21_09-33,,
R_LN_3DBall_3836,3DBall,3836,12.0,ppo,200000,41,7692,0.0002419194289968,3.0,203,38.0,52.4,-0.17502696786305555,12000,0.011318457023853774,12000,0.6795764649207393,142000,0.6270461975427244,132000,180000,0.36078254705511503,12000,0.4827005850699507,12000,-0.9544777395893802,12000,2.5657600000000005,60000,54.0,2025-11-21_09-33,,
R_LN_3DBall_3837,3DBall,3837,12.0,ppo,200000,90,16906,0.0001535067587332,3.0,179,42.8,58.3,-0.3513291404919693,12000,-0.39550414610547785,12000,-0.44650598961554455,142000,0.32663682703532154,192000,180000,0.07664982985228445,24000,-0.3951605556850307,24000,0.5323481344931901,12000,2.5657600000000005,84000,71.8,2025-11-21_09-33,,
R_LN_3DBall_3838,3DBall,3838,12.0,ppo,200000,121,22870,0.0001208159297049,3.0,179,42.7,52.7,-0.3679992166292728,12000,-0.16522720093793214,12000,-1.668304149063225,142000,-1.8248099900388959,192000,180000,-0.0194853000283725,24000,-0.2784526598404731,24000,0.6385499826419451,12000,2.5657600000000005,132000,119.4,2025-11-21_09-33,,
R_LN_3DBall_3839,3DBall,3839,12.0,ppo,200000,126,23670,0.000609978040831,3.0,175,42.8,51.8,-0.3572235320543307,12000,-0.49222046307584655,12000,-1.3177811391172314,142000,-1.1420968181404458,192000,180000,-0.0194853000283725,24000,-0.6860796546561584,24000,0.5907591509749988,12000,2.5657600000000005,84000,70.1,2025-11-21_09-33,,
R_LN_3DBall_3840,3DBall,3840,12.0,ppo,200000,168,31503,0.0007049966237022,3.0,177,42.3,51.8,-0.37239698533400345,12000,-0.32949142182411356,12000,-1.5039082539605015,142000,-1.5893096725307407,192000,180000,-0.0963934039328981,36000,-0.8684570079292863,36000,0.6226197054196217,12000,2.5657600000000005,108000,94.6,2025-11-21_09-33,,
R_LN_3DBall_3841,3DBall,3841,12.0,ppo,200000,114,21474,0.000890302600039,3.0,175,42.6,51.8,-0.3234228804389141,12000,-0.3832227090298751,12000,0.11078519316519769,142000,0.5907314750976107,192000,180000,0.005438622533279327,24000,-0.5754963714215191,24000,0.006648986156852103,12000,2.5657600000000005,72000,58.4,2025-11-21_09-33,,
R_LN_3DBall_3842,3DBall,3842,12.0,ppo,200000,78,14811,0.0005405133027901,3.0,179,43.0,51.8,-0.24879896226073608,12000,-0.18825489545468585,12000,0.589088073179706,142000,0.6270461975427244,156000,180000,0.1058464248530765,24000,-0.227414221424486,24000,0.006648986156852103,12000,2.5657600000000005,60000,47.8,2025-11-21_09-33,,
R_LN_3DBall_3843,3DBall,3843,12.0,ppo,200000,91,17199,0.0006364986483985,3.0,177,43.4,52.9,-0.3188178870308192,12000,-0.40625040354662884,12000,0.3581972779521261,142000,0.6270461975427244,180000,180000,0.07095293326676406,24000,-0.37916851164802146,24000,0.022579263379163588,12000,2.5657600000000005,72000,59.1,2025-11-21_09-33,,
R_LN_3DBall_3844,3DBall,3844,12.0,ppo,200000,160,30104,0.0008214461414098,3.0,170,42.7,52.9,-0.37633425469792464,12000,-0.26961941608055323,12000,-1.5126394810897168,142000,-1.4398966239873034,192000,180000,-0.08784805905461743,36000,-0.7439232181942773,36000,0.5217279496783039,12000,2.5657600000000005,108000,90.8,2025-11-21_09-33,,
R_LN_3DBall_3845,3DBall,3845,12.0,ppo,200000,84,15905,0.0008623329475964,3.0,179,42.7,52.7,-0.18292453155793834,12000,-0.11379868318384752,12000,0.5536019424412293,142000,0.6270461975427244,132000,180000,0.0880436230233253,24000,0.4064831837020765,24000,-0.4659492381051142,12000,2.5657600000000005,60000,47.8,2025-11-21_09-33,,
R_LN_3DBall_3846,3DBall,3846,12.0,ppo,200000,106,19934,0.0007736425224034,3.0,170,42.9,52.0,-0.31439709335904803,12000,-0.40932076281553076,12000,0.22743746688387903,142000,0.5978226834143088,192000,180000,0.01255974326517975,24000,-0.6200699409714815,24000,-0.15796387847372348,12000,2.5657600000000005,72000,56.8,2025-11-21_09-33,,
R_LN_3DBall_3847,3DBall,3847,12.0,ppo,200000,116,21819,0.0006361078002991,3.0,173,42.5,52.1,-0.3407837055874319,12000,-0.5021991306997742,12000,-0.4523491572591859,142000,0.4766274867289192,192000,180000,0.0004538380209489218,24000,-0.5935299529951681,24000,0.054439817823786554,12000,2.5657600000000005,84000,69.4,2025-11-21_09-33,,
R_LN_3DBall_3848,3DBall,3848,12.0,ppo,200000,152,28603,0.0008754421851183,3.0,170,42.8,52.3,-0.3942937289894947,12000,-0.9136272727324545,12000,-1.5467523556841505,142000,-1.5284542120674385,192000,180000,-0.05936357612701544,36000,-0.8313690760136688,36000,0.426146286344435,12000,2.5657600000000005,108000,90.9,2025-11-21_09-33,,
R_LN_3DBall_3849,3DBall,3849,12.0,ppo,200000,91,17101,0.0006060346498905,3.0,184,42.8,52.5,-0.2198796036579,12000,-0.2987878291351075,12000,0.4385662867149023,142000,0.6270461975427244,168000,180000,0.06169547631529333,24000,0.5813748993408596,24000,0.1287811115279186,12000,2.5657600000000005,60000,49.1,2025-11-21_09-33,,
R_LN_3DBall_3850,3DBall,3850,12.0,ppo,200000,117,22078,0.0008269247219872,3.0,195,42.4,52.6,-0.32485042839542355,12000,-0.4031800442777285,12000,0.08264461699106034,142000,0.537225085071614,192000,180000,-0.020197412101562572,24000,-0.5224163954688925,24000,0.04912972541634939,12000,2.5657600000000005,72000,65.1,2025-11-21_09-33,,
R_LN_3DBall_3851,3DBall,3851,12.0,ppo,200000,117,22046,0.0004188211958062,3.0,185,42.2,52.5,-0.3024010855309608,12000,-0.42927809806338424,12000,-0.20544366244221204,142000,0.3432147827691595,192000,180000,0.002590174240519039,24000,-0.45980924434528136,24000,0.43145637875187215,12000,2.5657600000000005,72000,61.8,2025-11-21_09-33,,
R_LN_3DBall_3852,3DBall,3852,12.0,ppo,200000,138,25910,0.0002237646221284,3.0,194,42.6,52.6,-0.34158957943384854,12000,-0.7624120787390992,12000,-1.0759986595356301,142000,-0.7841532512831619,180000,180000,-0.05224245539511492,36000,-0.524457933005532,36000,0.34118480782542865,12000,2.5657600000000005,84000,77.5,2025-11-21_09-33,,
R_LN_3DBall_3853,3DBall,3853,12.0,ppo,200000,142,26724,0.0007045102181995,3.0,173,42.5,52.4,-0.3540691115697857,12000,-0.5329027233887802,12000,-1.048692466841418,142000,-0.547985070882634,180000,180000,-0.05295456746830499,36000,-0.5676704775310679,36000,0.5695187813452501,12000,2.5657600000000005,96000,80.5,2025-11-21_09-33,,
R_LN_3DBall_3854,3DBall,3854,12.0,ppo,200000,44,8309,0.0005495006956521,3.0,196,43.5,52.6,1.0610223377707397,12000,1.2885879128865054,12000,0.6592259511767354,142000,0.6270461975427244,144000,180000,0.3244648313224224,12000,1.9726827305606733,12000,-1.0978502345902073,12000,2.5657600000000005,36000,26.1,2025-11-21_09-33,,
R_LN_3DBall_3855,3DBall,3855,12.0,ppo,200000,166,31295,0.000755299592628,3.0,177,42.3,52.6,-0.3440993008412602,12000,-0.30416095785568464,12000,-1.3675461538127582,142000,-1.3635978011208354,192000,180000,-0.08571172283504731,36000,-0.7854344814392803,36000,0.2668435141212966,12000,2.5657600000000005,84000,70.9,2025-11-21_09-33,,
R_LN_3DBall_3856,3DBall,3856,12.0,ppo,200000,108,20427,0.0004000308880859,3.0,173,42.8,52.5,-0.31948561107499296,12000,-0.10765796464604528,12000,-0.1379082662516157,142000,0.12163644115258782,180000,180000,0.019680863997080272,24000,-0.5503174084696322,24000,0.49517748764111813,12000,2.5657600000000005,72000,57.8,2025-11-21_09-33,,
R_LN_3DBall_3857,3DBall,3857,12.0,ppo,200000,123,23196,0.0005904036805802,3.0,173,42.4,51.8,-0.33947128246612485,12000,-0.4983611816136471,12000,-0.72117211812919,142000,-0.16387365602613035,180000,180000,-0.01592473966242224,24000,-0.7299727116939074,24000,0.39428573189980026,12000,2.5657600000000005,84000,69.4,2025-11-21_09-33,,
R_LN_3DBall_3858,3DBall,3858,12.0,ppo,200000,169,31794,0.0007287379268269,3.0,177,42.0,51.9,-0.3932576054726734,12000,-0.6081265254768436,12000,-1.6809217159129244,142000,-1.8491831176786897,192000,180000,-0.08784805905461743,36000,-0.6064596907272182,36000,0.7606821080130115,12000,2.5657600000000005,144000,129.5,2025-11-21_09-33,,
R_LN_3DBall_3859,3DBall,3859,12.0,ppo,200000,160,30054,0.0005981610063001,3.0,190,42.7,52.1,-0.3399548067739748,12000,-0.1736706889274079,12000,-0.8601838824825284,142000,-0.40318001843444773,192000,180000,-0.08001482624952694,36000,-0.7772683312927223,36000,0.17657194319485306,12000,2.5657600000000005,72000,63.2,2025-11-21_09-33,,
R_LN_3DBall_3860,3DBall,3860,12.0,ppo,200000,39,7465,0.0007344205660877,3.0,243,41.8,52.0,3.3853927605066456,12000,2.2879898549136537,12000,0.5481461671275529,142000,0.6270461975427244,156000,180000,0.38641858168995685,12000,2.5443132408197306,12000,-3.221887197565296,12000,2.5657600000000005,36000,32.4,2025-11-21_09-33,,
R_LN_3DBall_3861,3DBall,3861,12.0,ppo,200000,130,24560,0.0002840877694015,3.0,182,43.0,52.1,-0.38959663571323794,12000,-0.49912877143087214,12000,-1.6913167434336567,142000,-1.8559081617841258,192000,180000,-0.04227288637045421,36000,-0.19645090211878685,36000,0.44738665597418364,12000,2.5657600000000005,156000,145.2,2025-11-21_09-33,,
R_LN_3DBall_3862,3DBall,3862,12.0,ppo,200000,112,21069,0.0008948806660141,3.0,182,42.9,52.2,-0.3122327464572434,12000,-0.3072313171245849,12000,0.15871754414588934,142000,0.38128296763440217,180000,180000,-0.007379394784141672,24000,-0.643207366386729,24000,-0.0464519379175313,12000,2.5657600000000005,72000,60.8,2025-11-21_09-33,,
R_LN_3DBall_3863,3DBall,3863,12.0,ppo,200000,148,27773,0.0006893586355047,3.0,195,42.0,52.3,-0.29745071761725883,12000,0.41430311106705836,12000,-0.3165159966388951,142000,0.26143381121858184,192000,180000,-0.05722723990744523,36000,0.01212618287454777,36000,-0.03583175310265698,12000,2.5657600000000005,72000,64.8,2025-11-21_09-33,,
R_LN_3DBall_3864,3DBall,3864,12.0,ppo,200000,75,14113,0.0002554645047271,3.0,187,42.9,53.0,-0.18941757226335215,12000,0.09114779801526929,12000,0.6587168779226142,142000,0.6270461975427244,168000,180000,0.1215128904632577,24000,1.0778087770003624,24000,0.0756801874535352,12000,2.5657600000000005,60000,50.0,2025-11-21_09-33,,
R_LN_3DBall_3865,3DBall,3865,12.0,ppo,200000,126,23695,0.000433715461205,3.0,174,42.8,52.8,-0.3154101919088289,12000,-0.07541919232258905,12000,-0.6417840066121588,142000,-0.23122724192873415,192000,180000,-0.015212627589232168,24000,-0.4366718189300339,24000,0.3730453622700516,12000,2.5657600000000005,84000,69.7,2025-11-21_09-33,,
R_LN_3DBall_3866,3DBall,3866,12.0,ppo,200000,135,25439,0.0001731644459403,3.0,175,42.7,52.4,-0.3649599209799302,12000,-0.46151687038684047,12000,-1.448332354315497,142000,-1.3098335489742317,192000,180000,-0.050818231248734774,36000,-0.6643032542653372,36000,0.7713022928278859,12000,2.5657600000000005,96000,81.9,2025-11-21_09-33,,
R_LN_3DBall_3867,3DBall,3867,12.0,ppo,200000,131,24694,0.0003173679558561,3.0,185,42.2,52.1,-0.3378134848392107,12000,-0.453073382397363,12000,-1.086294355689705,142000,-0.5839671511921646,192000,180000,-0.03515176563855369,36000,-0.5935299529951681,36000,0.47924721041880664,12000,2.5657600000000005,84000,73.9,2025-11-21_09-33,,
R_LN_3DBall_3868,3DBall,3868,12.0,ppo,200000,77,14518,0.0004901889716622,3.0,183,43.0,52.1,-0.17739853946822443,12000,0.2653906865253783,12000,0.6535019811730831,142000,0.6270461975427244,132000,180000,0.11724021802411737,24000,0.07133077143709313,24000,-0.8164153369960022,12000,2.5657600000000005,60000,48.9,2025-11-21_09-33,,
R_LN_3DBall_3869,3DBall,3869,12.0,ppo,200000,37,7047,0.0002416216517278,3.0,207,42.9,52.3,0.7314199345863465,12000,0.9354965969629353,12000,0.7173596335131767,142000,0.6270461975427244,84000,180000,0.4035092714465182,12000,2.269726442141719,12000,-1.2730832840356452,12000,2.5657600000000005,48000,41.3,2025-11-21_09-33,,
R_LN_3DBall_3870,3DBall,3870,12.0,ppo,200000,172,32322,0.0008253249207325,3.0,171,42.1,52.4,-0.3621278500339518,12000,-0.4469326638595625,12000,-1.4583524059270963,142000,-1.4599763473189873,192000,180000,-0.07859060210314679,36000,-0.7884967877442395,36000,0.3040141609733567,12000,2.5657600000000005,108000,91.4,2025-11-21_09-33,,
R_LN_3DBall_3871,3DBall,3871,12.0,ppo,200000,183,34432,0.0007693374761658,3.0,168,42.7,52.4,-0.37377848335643193,12000,-0.2389158233915471,12000,-1.5891196668478427,142000,-1.6936638941192739,192000,180000,-0.11205986954307924,36000,-0.7759073062682961,36000,0.6013793357898731,12000,2.5657600000000005,120000,101.0,2025-11-21_09-33,,
R_LN_3DBall_3872,3DBall,3872,12.0,ppo,200000,82,15375,0.0001129969591691,3.0,207,42.4,52.4,-0.2417302973793104,12000,-0.07311642287091384,12000,0.6440431517831,142000,0.6270461975427244,144000,180000,0.10940698521902677,24000,-0.06885480607881869,24000,0.5376582269006271,12000,2.5657600000000005,60000,55.3,2025-11-21_09-33,,
R_LN_3DBall_3873,3DBall,3873,12.0,ppo,200000,178,33406,0.0007475328664584,3.0,173,42.8,52.5,-0.36737754251918,12000,-0.5137129779581502,12000,-1.5158578173694275,142000,-1.560436850886351,180000,180000,-0.10565086088436879,36000,-0.923918777674659,36000,0.46331693319649514,12000,2.5657600000000005,108000,92.5,2025-11-21_09-33,,
R_LN_3DBall_3874,3DBall,3874,12.0,ppo,200000,148,27779,0.0003190694085326,3.0,176,42.2,52.4,-0.3513291404919693,12000,0.0005721995827011282,12000,-1.4647369295190225,142000,-1.4298503157684466,192000,180000,-0.05722723990744523,36000,-0.5806002152631179,36000,0.46331693319649514,12000,2.5657600000000005,96000,82.3,2025-11-21_09-33,,
R_LN_3DBall_3875,3DBall,3875,12.0,ppo,200000,180,33838,0.0001009315706546,3.0,179,43.0,52.4,-0.3915537579116783,12000,-0.45691133148349006,12000,-1.7087791976920872,142000,-1.8834297859165334,192000,180000,-0.11277198161626927,36000,-0.4594689880891748,36000,0.7819224776427602,12000,2.5657600000000005,192000,178.5,2025-11-21_09-33,,
R_LN_3DBall_3876,3DBall,3876,12.0,ppo,200000,182,34127,0.0007201113702381,3.0,190,42.8,58.1,-0.3769789537750579,12000,-0.5874016004117651,12000,-1.5223069063496812,142000,-1.4966082401724479,192000,180000,-0.0963934039328981,36000,-0.8987398147227721,36000,0.36773526986261446,12000,2.5657600000000005,108000,101.6,2025-11-21_09-33,,
R_LN_3DBall_3877,3DBall,3877,12.0,ppo,200000,106,19891,0.0005493567772933,3.0,194,42.4,55.0,-0.27502439971983655,12000,-0.07695437195703918,12000,0.24047719204187387,142000,0.3725569134730539,156000,180000,0.03890788997321172,24000,-0.3832515867213004,24000,-0.2535455418076042,12000,2.5657600000000005,72000,64.5,2025-11-21_09-33,,
R_LN_3DBall_3878,3DBall,3878,12.0,ppo,200000,70,13295,0.0003608954788862,3.0,184,39.1,52.5,-0.294549571770159,12000,-0.2872739818767315,12000,0.4977106657070861,142000,0.5797723349718042,168000,180000,0.14073991643938905,24000,-0.05558481209066195,24000,0.03850954060147507,12000,2.5657600000000005,72000,61.5,2025-11-21_09-33,,
R_LN_3DBall_3879,3DBall,3879,12.0,ppo,200000,189,35504,0.0006638142779651,3.0,173,43.1,52.9,-0.3822056212932456,12000,-0.4699603583763179,12000,-1.6570747380625677,142000,-1.7897304271514909,192000,180000,-0.11490831783583942,36000,-0.7503880870603024,36000,0.6597903522716937,12000,2.5657600000000005,120000,103.9,2025-11-21_09-33,,
R_LN_3DBall_3880,3DBall,3880,12.0,ppo,200000,47,8914,0.0001504576968052,3.0,196,42.7,52.5,0.02512907061978971,12000,0.35596628495794647,12000,0.7173596335131767,142000,0.6270461975427244,120000,180000,0.31520737437095175,12000,0.9199298741669084,12000,0.16064166597254156,12000,2.5657600000000005,48000,39.3,2025-11-21_09-33,,
R_LN_3DBall_3881,3DBall,3881,12.0,ppo,200000,106,20005,0.000883572537853,3.0,179,42.8,52.2,-0.30083538777220853,12000,-0.33947008944804113,12000,0.5231866779706297,142000,0.6270461975427244,156000,180000,0.0189687519238903,24000,-0.47239872582122483,24000,0.07037009504609804,12000,2.5657600000000005,72000,59.8,2025-11-21_09-33,,
R_LN_3DBall_3882,3DBall,3882,12.0,ppo,200000,165,30945,0.0008372703798032,3.0,193,42.4,52.3,-0.37543628098334614,12000,-0.8621987549783698,12000,-1.3449706174556209,142000,-1.355333320155374,180000,180000,-0.08642383490823739,36000,-0.8854698207346153,36000,0.2933939761584824,12000,2.5657600000000005,96000,90.2,2025-11-21_09-33,,
R_LN_3DBall_3883,3DBall,3883,12.0,ppo,200000,115,21690,0.000290319814904,3.0,178,42.6,52.0,-0.3581445307359497,12000,-0.37170886177149737,12000,-1.357990476340284,142000,-1.2139011042447305,192000,180000,-0.0052430585645714565,24000,-0.6125843033371366,24000,0.8137830320873831,12000,2.5657600000000005,96000,83.2,2025-11-21_09-33,,
R_LN_3DBall_3884,3DBall,3884,12.0,ppo,200000,130,24453,0.0006440463479344,3.0,206,52.8,58.2,-0.34842799464486945,12000,-0.6987021239094118,12000,-0.7821069450053795,142000,-0.27661613239801564,192000,180000,-0.030879093199413354,36000,-0.6915237547538636,36000,-0.019901475880345493,12000,2.5657600000000005,84000,82.3,2025-11-21_09-33,,
R_LN_3DBall_3885,3DBall,3885,12.0,ppo,200000,49,9347,0.000712095846981,3.0,204,48.5,61.0,0.4346050844675891,12000,0.8364775105408914,12000,0.656134262389513,142000,0.6270461975427244,108000,180000,0.2717685379063585,12000,1.8137830589588992,12000,-0.9969584788488893,12000,2.5657600000000005,48000,40.9,2025-11-21_09-33,,
R_LN_3DBall_3886,3DBall,3886,12.0,ppo,200000,156,29262,0.000729002822723,3.0,184,49.8,60.2,-0.362864648979247,12000,-0.31106926621071024,12000,-1.338173868692065,142000,-0.985007214266532,192000,180000,-0.06719680893210594,36000,-0.7561724434141143,36000,0.30932425338080566,12000,2.5657600000000005,96000,85.7,2025-11-21_09-33,,
R_LN_3DBall_3887,3DBall,3887,12.0,ppo,200000,134,25238,0.0001378686879302,3.0,184,49.3,60.5,-0.35429936124019046,12000,-0.04394800981635788,12000,-1.5827078271300856,142000,-1.6632361638876225,192000,180000,-0.037288101858123805,36000,-0.4012851682949493,36000,0.6013793357898731,12000,2.5657600000000005,108000,98.4,2025-11-21_09-33,,
R_LN_3DBall_3888,3DBall,3888,12.0,ppo,200000,33,6357,0.0004643068097051,3.0,266,44.6,61.9,4.278024682731763,12000,4.140184083877943,12000,0.6147056326407371,142000,0.6270461975427244,108000,180000,0.444099659618351,12000,2.043115775574736,12000,-3.0041734088603484,12000,2.5657600000000005,36000,35.5,2025-11-21_09-33,,
R_LN_3DBall_3889,3DBall,3889,12.0,ppo,200000,41,7778,0.0002959698301658,3.0,198,44.2,59.8,0.9940657336170398,12000,1.4789501875583424,12000,0.6933537254761677,142000,0.6270461975427244,156000,180000,0.37075211607977565,12000,2.9873268862705,12000,0.11816092671304428,12000,2.5657600000000005,36000,26.5,2025-11-21_09-33,,
R_LN_3DBall_3890,3DBall,3890,12.0,ppo,200000,144,27032,0.0008845260691891,3.0,173,44.4,59.7,-0.3296626465068827,12000,-0.14450227587285192,12000,-0.9457081891748412,142000,-0.6036600813429374,192000,180000,-0.05722723990744523,36000,-0.31417956673166425,36000,0.20312240523205066,12000,2.5657600000000005,84000,69.4,2025-11-21_09-33,,
R_LN_3DBall_3891,3DBall,3891,12.0,ppo,200000,98,18475,0.0005101344772676,3.0,189,47.5,59.6,-0.25904507259374726,12000,0.3114460755588874,12000,0.5721644915853938,142000,0.6270461975427244,192000,180000,0.041044226192781835,24000,-0.5503174084696322,24000,0.10754074189816996,12000,2.5657600000000005,60000,50.5,2025-11-21_09-33,,
R_LN_3DBall_3892,3DBall,3892,12.0,ppo,200000,33,6244,0.0002552132159288,3.0,217,44.7,59.9,3.491998357904043,12000,2.5144288509950723,12000,0.6949728267526889,142000,0.6270461975427244,108000,180000,0.4462359958379211,12000,2.637883711249041,12000,-1.6076191057042217,12000,2.5657600000000005,36000,28.9,2025-11-21_09-33,,
R_LN_3DBall_3893,3DBall,3893,12.0,ppo,200000,165,31094,0.0003036634319994,3.0,198,43.5,59.9,-0.36657166867276336,12000,-0.3156748051140624,12000,-1.4994954579967317,142000,-1.5597303086758874,192000,180000,-0.08713594698142746,36000,-0.8677764954170731,36000,0.38366554708492595,12000,2.5657600000000005,108000,105.9,2025-11-21_09-33,,
R_LN_3DBall_3894,3DBall,3894,12.0,ppo,200000,33,6245,0.0007170156419499,3.0,212,44.4,59.4,4.191473831626619,12000,3.2873917969408004,12000,0.6532685524614374,142000,0.6270461975427244,84000,180000,0.4547813407162018,12000,2.104021645417814,12000,-3.205956920342984,12000,2.5657600000000005,36000,28.3,2025-11-21_09-33,,
R_LN_3DBall_3895,3DBall,3895,12.0,ppo,200000,170,32012,0.0003637629115895,3.0,176,43.5,59.2,-0.3920833321536092,12000,-0.8568256262577943,12000,-1.6680185713840843,142000,-1.82531282117408,192000,180000,-0.10066607637203838,36000,-0.7187442552423903,36000,0.6544802598642565,12000,2.5657600000000005,144000,129.3,2025-11-21_09-33,,
R_LN_3DBall_3896,3DBall,3896,12.0,ppo,200000,136,25606,0.0004222631303903,3.0,173,43.6,59.1,-0.3612068513523328,12000,-0.12915047952834888,12000,-1.297944665195681,142000,-1.0529616189101507,192000,180000,-0.047257670882784514,36000,-0.640825572593983,36000,0.43145637875187215,12000,2.5657600000000005,108000,92.1,2025-11-21_09-33,,
R_LN_3DBall_3897,3DBall,3897,12.0,ppo,200000,51,9692,0.0002028716191889,3.0,196,43.9,58.7,-0.27882351928151483,12000,-0.052391497805835324,12000,0.6590993036842465,142000,0.6270461975427244,156000,180000,0.26179896888169785,12000,-0.30499264781678664,12000,-0.025211568287782656,12000,2.5657600000000005,60000,52.1,2025-11-21_09-33,,
R_LN_3DBall_3898,3DBall,3898,12.0,ppo,200000,95,17948,0.0008520094228763,3.0,176,40.8,58.6,-0.3297547463750446,12000,-0.43772158605286,12000,0.23736563698132032,142000,0.42155071638842445,192000,180000,0.04389267448554203,24000,-0.31145751668281174,24000,-0.057072122732405625,12000,2.5657600000000005,72000,58.8,2025-11-21_09-33,,
R_LN_3DBall_3899,3DBall,3899,12.0,ppo,200000,188,35304,0.000852817565896,3.0,176,43.5,58.8,-0.3702556633992393,12000,-0.38859583775045053,12000,-1.5741827125866852,142000,-1.6296186792240603,192000,180000,-0.10992353332350907,36000,-0.8813867456613365,36000,0.5535885041229387,12000,2.5657600000000005,120000,105.9,2025-11-21_09-33,,
R_LN_3DBall_3900,3DBall,3900,12.0,ppo,200000,70,13159,0.0003908275717392,3.0,181,40.5,58.8,-0.29659879383676124,12000,-0.3878282479332255,12000,0.5307780776674474,142000,0.5919382698220522,180000,180000,0.1599669424155205,24000,0.04445052720467309,24000,-0.26947581902991563,12000,2.5657600000000005,72000,60.5,2025-11-21_09-33,,
R_LN_3DBall_3901,3DBall,3901,12.0,ppo,200000,151,28313,0.0006058597801894,3.0,183,43.3,58.8,-0.35899645451644724,12000,-0.46458722965574073,12000,-1.1774010851881827,142000,-0.9535557714160702,192000,180000,-0.0629241364929657,36000,-0.8650544453682204,36000,0.4049059167146746,12000,2.5657600000000005,96000,85.5,2025-11-21_09-33,,
R_LN_3DBall_3902,3DBall,3902,12.0,ppo,200000,101,19055,9.516892974441712e-05,3.0,204,43.6,59.3,-0.2909807018788855,12000,0.07502841185354117,12000,-0.006152658232624954,142000,0.2925629264182845,192000,180000,0.03819577790002165,24000,-0.5098269139929489,24000,0.47393711801136945,12000,2.5657600000000005,72000,67.9,2025-11-21_09-33,,
R_LN_3DBall_3903,3DBall,3903,12.0,ppo,200000,134,25143,0.0004747819698293,3.0,175,44.0,59.2,-0.3684366910030418,12000,-0.8598959855266947,12000,-1.1241321565338038,142000,-0.5674691327157151,192000,180000,-0.04013655015088399,36000,-0.6816563233267728,36000,0.45800684078905796,12000,2.5657600000000005,96000,81.4,2025-11-21_09-33,,
R_LN_3DBall_3904,3DBall,3904,12.0,ppo,200000,77,14603,0.0005397927668435,3.0,179,43.6,59.0,-0.29705929317757074,12000,-0.5175509270442772,12000,0.6298337997827103,142000,0.6270461975427244,168000,180000,0.10727064899945665,24000,-0.3903969680995387,24000,0.6757206294940051,12000,2.5657600000000005,72000,59.8,2025-11-21_09-33,,
R_LN_3DBall_3905,3DBall,3905,12.0,ppo,200000,68,12847,9.915906809534996e-05,3.0,187,43.8,59.2,-0.23247426062903961,12000,-0.12684771007667367,12000,0.6883846738591145,142000,0.6270461975427244,168000,180000,0.13575513192705874,24000,0.2799078564304279,24000,0.6332398902345079,12000,2.5657600000000005,60000,49.9,2025-11-21_09-33,,
